
15.48561,47.77483,Lahnsattel B23 ele=1006m SG_1-2 16_p,E_sattel
15.51444,48.03599,Geiseben Sattel ele=593m SG_1-2,E_sattel
15.53750,48.01404,Morigrabensattel ele=698m SG_1-2,E_sattel
15.59316,47.45711,Fischbacher-Schanzsattel ele=1250m SG_2-3,E_sattel
15.64519,47.50067,Alpler Schanz-Alpl Sattel ele=1099m SG_2,E_sattel
15.62139,47.87889,Ochsattel B21 ele=854m SG_2 10_p,E_sattel
15.65904,47.41877,Jägerkreuz Sattel ele=1060m SG_2,E_sattel
15.74575,47.33986,Birkfelder Gschaid ele=807m SG_1-2,E_sattel
15.78475,47.36651,Schloffereck ele=943m SG_1-2,E_sattel
15.79022,47.95748,Dürrholzer Kreuz ele=730m SG_1-2,E_sattel
15.79267,47.38046,Kreuzwirt ele=1038m SG_1-2,E_sattel
15.79619,47.49745,Kaltenegg ele=1118m SG_2,E_sattel
15.79740,47.80990,Klostertaler Gscheid ele=764m SG_1-2,E_sattel
15.79472,47.87083,Rohrer Sattel B21 ele=864m 8_p,E_sattel
15.79946,47.90488,Haselrast Sattel ele=778m SG_2,E_sattel
15.78278,47.52833,Pfaffensattel L117_L407 ele=1368m SG_2-3 16_p,E_sattel
15.82958,47.63269,Semmeringpass B306 ele=985m SG_2 6_p,E_sattel
15.84559,48.06211,Klammhöhe ele=620m SG_2,E_sattel
15.85861,47.58000,Fröschnitzsattel LH175 ele=1273m SG_3 10_p,E_sattel
15.85902,48.02996,Gerichtsberg Sattel ele=581m SG_1,E_sattel
15.87194,47.56361,Feistritzsattel LH407 ele=1290m SG_2-3 10_p,E_sattel
15.96150,47.79572,Grünbacher Sattel ele=704m SG_1,E_sattel
15.96551,47.87266,Ochsenheide-Kitzbergsattel ele=582m SG_1-2,E_sattel
15.97444,47.76996,Gutenmann Sattel ele=802m SG_2,E_sattel
15.97474,47.63349,Ramssattel ele=824m SG_2-3,E_sattel
15.98667,47.92639,Auf dem Hals Pass LH138 ele=655m SG_2 9_p,E_sattel
16.03892,47.51081,Wechsel-Panoramastraße B54 ele=980m SG_1-2 8_p,E_sattel
13.01481,47.72263,Schellenberger Sattel ele=1440m,E_sattel
14.26795,46.48811,Loibl Pass ele=770m SG_2-3,E_sattel

9.78042,47.50770,Pfänder ele=1052m SG_2-3,E_gipfel
10.59168,47.57024,Falkenstein-Manzenberg ele=1250m SG_2,E_gipfel
10.74706,47.02902,Kaunertaler Gletscherstrasse (B315) ele=1745m,E_gipfel
12.32223,46.77410,Strickberg ele=2525m SG_3-4,E_gipfel
12.32755,46.78078,Markinkele ele=2545m SG_3-4,E_gipfel
12.83150,47.12380,Edelweissspitze ele=2571m SG_2-3,E_gipfel
12.75089,47.07572,Kaiser-Franz-Josefs-Höhe(B107) ele=2505m,E_gipfel
13.11168,47.80353,Gaisberg ele=1270m SG_2,E_gipfel
13.48431,47.41486,Rossbrand-Radstätter Hütte ele=1710m SG_2-3,E_gipfel
13.71437,46.52273,Forno Monte-Dreiländereck ele=1510m SG_3,E_gipfel
13.92342,46.69478,Gerlitzen-Alpenstrasse Süd(B94) ele=1764m 12_p,E_gipfel
13.91350,46.69522,Gerlitzen-Gipfelstrasse Nord(B98) ele=1909m 12_p,E_gipfel
14.79403,46.49083,Peca Mont ele=1665m SG_3-4,E_gipfel
15.79010,47.57441,Stuhleck-Alois-Günther-Haus ele=1782m SG_3,E_gipfel
15.91431,47.53041,Hochwechsel-Wetterkoglerhaus ele=1743m SG_2-3,E_gipfel
15.95296,47.99486,Hocheck ele=1037m SG_2-3,E_gipfel
10.07389,47.15917,Spullersee Formarinjoch(B198) ele=1800m,E_gipfel
13.74361,47.65806,Loser Panoramastrasse (B145) ele=1600m 15_p,E_gipfel
13.81423,47.45836,Stoderzinken(B146) ele=2048m SG_2-3 14_p,E_gipfel
13.52222,46.93694,Maltatal-Hochalmstrasse L12 ele=1950m 13_p,E_gipfel

9.34533,46.62218,Hochplateau Schamserberg-Curtginatsch ele=2274m SG_3,E_hochtal
9.54004,47.41075,Hochplateau Sankt Anton-Töni ele=1110m SG_2,E_hochtal
9.74311,46.96655,Hochplateau Stelser Berg ele=1659m SG_2-3,E_hochtal
9.75507,47.06665,Hochtal Brandner Tal ele=1565m SG_2-3,E_hochtal
9.72987,46.86810,Hochplateau Fideriser Heuberg ele=2000m SG_2-3,E_hochtal
9.41741,47.09270,Hochplateau Kamm-Tschugga-Palfris ele=1711m SG_3,E_hochtal
9.48399,46.67233,Hochplateau Obermutten ele=1860m SG_3,E_hochtal
9.89220,47.29934,Hochplateau Elsenalpstube-Uga-Straße ele=1840m SG_2-3,E_hochtal
9.93044,47.32451,Hochplateau Öberle-Alpe-Kanisfluh ele=1498m SG_3-4,E_hochtal
9.95064,47.19678,Hochplateau Laguzalpe ele=1584m SG_2-3,E_hochtal
10.09838,46.31562,Hochplateau Albertuesc Alp ele=2089m SG_4,E_hochtal
10.15158,47.47523,Hochplateau Höllritzer Alpe ele=1443m SG_2,E_hochtal
11.64602,46.53945,Hochplateau Seiser Alm-Siusi Alpedi ele=1850m SG_2-3,E_hochtal
13.57975,47.06511,Hochplateau Almfried(GH)-Gantalweg ele=1756m SG_3-4,E_hochtal
10.36425,46.64047,Hochplateau Champatsch Alp ele=2136m SG_2-3,E_hochtal
13.61721,47.45054,Hochplateau Dachsteinstraße-Türlwandhütte ele=1703m SG_2-3,E_hochtal
11.78206,47.31340,Hochplateau Gartalpe-Geolsalpe ele=1856m SG_3-4,E_hochtal
12.75087,47.07566,Hochplateau Freiwandeck-Kaiser-Franz-Josefs-Höhe ele=2369m SG_2,E_hochtal
11.79969,45.87347,Hochplateau Grappa Monte ele=1745m SG_2,E_hochtal
10.47906,46.85384,Hochplateau Gravalat-Dreiländereck ele=2150m SG_4,E_hochtal
13.63945,47.36027,Hochplateau Hochwurzenstraße ele=1840m SG_2-3,E_hochtal
14.51328,47.53931,Hochplateau Kalbling-Höhenstraße ele=1486m SG_2-3,E_hochtal
11.26555,47.17711,Hochplateau Kemater Alm-Senderstal ele=1646m SG_3-4,E_hochtal
13.78578,47.66111,Hochplateau Loser-Hütte-Panoramastraße ele=1600m SG_2,E_hochtal
12.24272,46.61643,Hochplateau Bosi Rifugio-Monte-Piana-Straße ele=2205m SG_3-4,E_hochtal
13.16705,46.66620,Hochplateau Jochalm ele=1554m SG_3-4,E_hochtal
11.02633,46.87023,Hochplateau Obergurgl ele=1930m SG_2,E_hochtal
14.84365,47.04785,Hochplateau Peterer Sattel ele=1681m SG_3,E_hochtal
10.52904,46.83850,Hochplateau Plamort-Plamord-Morti Piandie ele=2025m SG_3-4,E_hochtal
13.72391,47.37257,Hochplateau Planaistraße-SchladmingerHütte ele=1827m SG_2-3,E_hochtal
14.20043,47.40579,Hochplateau Planneralm ele=1589m SG_1-2,E_hochtal
15.74015,47.54558,Hochplateau Roseggerhaus-Amundsenhöhe ele=1636m SG_2-3,E_hochtal
13.59408,47.35973,Hochplateau Reiteralmhütte-Gasselhöhütte ele=1713m SG_2-3,E_hochtal
11.53958,46.35393,Hochplateau Reiterjoch-Pampeago Passo ele=1996m SG_3-4,E_hochtal
10.62399,46.28003,Hochplateau Saccarana Forte-Mero Forte ele=2116m SG_3,E_hochtal
14.66527,46.83542,Hochplateau Saualpe ele=1821m SG_3,E_hochtal
